USER,LOCATION,CREATED,TWEET,FAVCOUNT,COORDS,FOLLOWERS,sentiment
@JairoRuiz1968,BOGOTA,2020-04-11 01:37:50,Y las 1.8 toneladas de coca que encontraron en la finca de sanclemente a quien se la venderian?,0,,99,0.06798737813846356
@RikhardoRk,COLOMBIA,2020-04-11 01:37:50,Prevención de Úlceras por Presión en #VentilaciónMecánica No Invasiva Genial Infografía de @Creative_Nurse!!! #UPP #VMNI #COVID19 https://t.co/qTkIeM8mqg,0,,121,0.0051345766679022084
@LINAPUBLICA,COLOMBIA,2020-04-11 01:37:51,"Tarde o temprano se debe levantar la cuarentena y es vital que desde ya tengamos claros los nuevos hábitos que vamos a tener. Al volver a las calles c/1  debe saber conservar distancia unos de otros, usar siempre tapabocas porque hay portadores asintomáticos, lavar constantemente",0,,7,0.2965128562247073
@jhon_jairo01,BOGOTA,2020-04-11 01:37:51,"Esto debe ser un montaje, los paisas no son así.",0,,129,0.0245946132308767
@annerali23,POPAYAN,2020-04-11 01:37:51,Sacerdote y feligreses celebraron misa pese a la cuarentena en Pasto. El acto provocó sorpresa en medio del incremento de casos de coronavirus en Nariño. 🤔😔 https://t.co/SdKZkcj7dz https://t.co/NAakVdsxno,0,,161,0.4854229543407832
@milivillalobos,COLOMBIA,2020-04-11 01:37:55,@curramberillo @GalloMatrix 😡😡😡😡😡😡,0,,832,0.541333260777616
@paisitadeo,BOGOTA,2020-04-11 01:37:56,"@neoflash5 @marianyani100 @osanchezq Pasa en todas partes, el virus va más rápido que las pruebas. En Ecuador, absolutamente desbordados, les tocó inventar una nueva categoría. Muertes por posible Covid19",0,,585,0.043990182894797135
@Info_Junior_,BARRANQUILLA,2020-04-11 01:37:56,Ambuaaaaaa como extraño ir a la guajira,0,,8398,0.14683176852787114
@soymapusanchez,BOGOTA,2020-04-11 01:37:57,"Sí en la cuarentena sólo piensas en una persona, ahí es.",0,,34,0.21654546738891595
@HagudelosHernan,RETIRO,2020-04-11 01:38:00,"📍Mañana 11 de abril los esperamos en las redes de @AlcaldíadeRionegro a las 2.00pm, para hablar sobre esta #Convocatoria que busca identificar posibles soluciones, para mitigar la emergencia del #Covid19 Ingresa a https://t.co/LXkGM7BBjT https://t.co/G23gsRRVrq",0,,47,0.03820784243747297
@Correa04Jorge,BUCARAMANGA,2020-04-11 01:38:04,"Si se sienten estupidos lean esto, de nada",0,,58,0.1968276395607097
@La_Amayaa,GUAJIRA,2020-04-11 01:38:05,"Odio la gente que no habla completo, esa con la que chateas y cuenta algo y dice ""pero sabes"" y te regresa cinco mensajes atrás DI-GAN TO-DO D-E U-NA VEZ!!!",0,,1179,0.06300213809898327
@JuanCamilo,COLOMBIA,2020-04-11 01:38:05,"Se podrán indignar lo que quieran, pero les aseguro que un anuncio de esos no se planea a la ligera, y entre otras cosas se elige el momento de maxima atención mediática en medio de una agenda informativa dominada por la pandemia. Lo sabían desde antes y escogieron un momento.",0,,5393,0.07591995830521746
@KarinaAlvarezC,COLOMBIA,2020-04-11 01:38:05,"El partido comunista Chino suspendió los vuelos desde la provincia de Hubei al resto de China en enero, mientras permitía vuelos salientes al resto del mundo esparciendo el virus en todos lados, la OMS fue cómplice, este acto solo debería ser catalogado como acto de guerra.",0,,731,0.02209231578736017
@juantdec,COLOMBIA,2020-04-11 01:38:06,En imágenes | Así se vive un Viernes Santo en cuarentena https://t.co/rEccbm6jnU,0,,21,0.4061175185237303
@LaFonoaudioloca,MEDELLIN,2020-04-11 01:38:08,@Wilmarbarreram 😂😂😂,0,,1105,0.541333260777616
@Neptumx,BOGOTA,2020-04-11 01:38:09,Re sí.,0,,2383,0.541333260777616
@Jdieegocorrea,COLOMBIA,2020-04-11 01:38:10,Confirmen si esta cuarentena les sirvió para darse cuenta que no son tan importantes para algunas personas.,0,,1796,0.4838324551847638
@luzandremar,BOGOTA,2020-04-11 01:38:10,@ELTIEMPO Como dijo el pastor de mi iglesia... “no respetar la cuarentena es como si Noé no se hubiera subido a la barca”.,0,,103,0.15595912588193742
@Andmusfan603,CALI,2020-04-11 01:38:11,@EstebanSantos10 Que extraño a @JuanManSantos en la presidencia de Colombia,0,,1158,0.26622646121091614
@hamendezc,BARRANQUILLA,2020-04-11 01:38:12,"@RTultimahora @ActualidadRT Y como puede obligar a un país a abrir sus fronteras en plena cuarentena por la pandemia?, Cómo de puede garantizar la vida y la salud de los deportados?. https://t.co/MXFmn8PCjN",0,,104,0.03139484417522738
@gdjorgee22,BOGOTA,2020-04-11 01:38:13,@Arquiman2 petrogustavo esto es un libreto de @GustavoBolivar ????? les pasa como el cuento del pastorcito mentiroso.......,0,,2019,0.007506783317135545
@hpaula276,VILLA,2020-04-11 01:38:15,Amigos ustedes también sienten que esto de la cuarentena nunca va a terminar?,0,,307,0.3152628070357095
@YULIANRC,BOGOTA,2020-04-11 01:38:16,Bitácora de la cuarentena.  Día 27:  No nos quedamos pegados pero a mi novio le dio un calambre y yo estoy casi seguro de que me rompí un tendón.  A esta edad el sexo es peligroso en cualquier semana: santa o insanta.,0,,350,0.017226361157641496
@DaniiChala,MEDELLIN,2020-04-11 01:38:16,11 PM de Maluma https://t.co/UBStDFX5D6,0,,983,0.5352625810069525
@sapema89,BOGOTA,2020-04-11 01:38:18,Excelente !!,0,,3120,0.9395917607360503
@joha_morq,BOGOTA,2020-04-11 01:38:18,"La pandemia también ha exacerbado las dimensiones de la arrogancia patriarcal. Las encarnan los tipos como Trump, Bolsonaro, Johnson, Amlo. No podemos desconectar eso de su insolencia ante el conocimiento científico. Su espectacular arrogancia es un símbolo de lo patriarcal.",0,,64,0.0642406914245246
@hamendezc,BARRANQUILLA,2020-04-11 01:38:19,ÚLTIMA HORA  Trump firma un decreto que permite sancionar a países que se nieguen o retrasen en la repatriación de sus ciudadanos desde EE.UU. durante la pandemia https://t.co/jLg9u0HZjA https://t.co/Prf6FBSMo3,0,,104,0.0046014680097567675
@YULIANRC,BOGOTA,2020-04-11 01:38:21,La cuarentena he hecho que me dé mucha flojera revisar las redes sociales.,0,,350,0.07686461957108072
@MarthaLuzOrtega,COLOMBIA,2020-04-11 01:38:21,Eso digo yo,0,,1257,0.541333260777616
@chumarte_,GUAITARILLA,2020-04-11 01:38:22,@andres_salaza @paulocesarpaz @alcaldiapasto @GERMANCHAMORRO1 El positivo fue de Bogotá INS y el negativo express fue de Pasto. Ahí es donde uno se pierde.,0,,1596,0.19665122765536258
@Napoleo00594410,VILLAVICENCIO,2020-04-11 01:38:23,Petro miente para no perder su curul y asumir consecuencias legales por haber salido del país en tiempo legislativo sin permiso del congreso y violando la cuarentena.,0,,1167,0.0023235337281118547
@daniquevedo26,BOGOTA,2020-04-11 01:38:26,@Mr_Sebastian98 😂 😂 😂 😂 😂 Luego te ibas a jugar fútbol https://t.co/k998wVrVrN,0,,117,0.42527980846140545
@Olgerjacome1996,COLOMBIA,2020-04-11 01:38:27,Me puse en la tarea de seguir todas las personas de mi región y Twitter me acaba de limitar Jajajaja que será?,0,,402,0.2007086143352982
@yhuranny,BOGOTA,2020-04-11 01:38:28,Filosofía...drama...cuarentena.  #cuarentenamood #coronavirus https://t.co/2hRaANmklS,0,,127,0.43232590334622595
@juliocr259,BARRANQUILLA,2020-04-11 01:38:29,Amigos ustedes también sienten que esto de la cuarentena nunca va a terminar?,0,,245,0.3152628070357095
@OscarALizarazo,BOGOTA,2020-04-11 01:38:30,"Positivo: hay iniciativas de ventiladores/respiradores en varias ciudades, participan universidades, empresas etc  pero no parece haber iniciativas para producción local de reactivos y transcriptasa reversa para diagnóstico RT-PCR o ¿las hay? ¿cuáles son las barreras? además de $ https://t.co/iDCKHiurcU",0,,2695,0.4768548436257248
@edwinrodri85,BOGOTA,2020-04-11 01:38:31,"#AEstaHora | En plena cuarentena, bandas criminales  en el barrio Niquia Camacol de Bello, Antioquia. https://t.co/NnTEikRioF",0,,135,0.728821953675822
@JIMENADELVASTO,BOGOTA,2020-04-11 01:38:31,#HiloTime: Atención a esto. ¿China miente sobre el COVID-19 y la fecha de inicio del virus? Distintos medios estadounidenses están haciendo una grave denuncia que no deja bien parado al gigante asiático e incluso a la Organización Mundial de la Salud. Abro hilo para contarles: https://t.co/hbxkHDEqz0,0,,137,0.03782017230414664
@p_mateusp,BUCARAMANGA,2020-04-11 01:38:32,Oficialmente ha sido el día que más he sentido calor en medio de la cuarentena #ModoHorno,0,,302,0.6952198000791436
@silvbruiz,BARRANQUILLA,2020-04-11 01:38:33,"Aprendizajes y experiencias durante la cuarentena del COVID-19, aporta tu granito de arena y cumple con las medidas de prevención. Mira el lado positivo de las cosas! #QuedateEnCasa #DialogosDeMarketing @lidacabrera @Hollenberglinda @MarchensMiguel https://t.co/VB69dUjzCJ",0,,1704,0.4810403904196473
@rociocas99,BOGOTA,2020-04-11 01:38:34,"3er día de distribución de alimentos. Hoy llevamos 940 canastas y packs de aguas en 8 camiones y 3 vehículos propios a casas y algunas organizaciones. Seguimos apoyando, sabemos cuánto lo necesitan @ONUPeru  @JULIORONDINELCA @ACNURamericas  #refugiados  #QuedateEnCasa https://t.co/tNPQ2XgQZx",0,,869,0.07643343003952463
@GELM1980,COLOMBIA,2020-04-11 01:38:34,Cosas que llegan por WhatsApp pero que hablan sobre la realidad de la Sra. @ClaudiaLopez y sus gastos publicitarios en estos momentos de pandemia. 😬 https://t.co/0C6iwNPqiS,0,,652,0.04739787490340697
@MateoBotero15,MEDELLIN,2020-04-11 01:38:34,¡Hágame el favor! ¿En qué quedó la libertad de cultos (art.19 de la Constitución)? En ningun caso puede el Estado imponer una determinada cosmovisión. Mucho menos a través de la sanción. @CConstitucional,0,,66,0.007362232879247662
@andresfrancomed,MEDELLIN,2020-04-11 01:38:35,"El coronavirus podría viajar hasta 4 metros de un paciente, según estudio en Wuhan #VocesYSonidos → https://t.co/TWneXGn8qy https://t.co/pnYSboZwzp",0,,66,0.47611269383959365
@pollepino,CUCUTA,2020-04-11 01:38:35,@sulistarabudo oi ne @sthanse,0,,349,0.4654314960591344
@AndresEslava,MEDELLIN,2020-04-11 01:38:37,"Una excelente iniciativa de visualización descriptiva, para los datos de Covid19 en Colombia.",0,,448,0.8038215180956447
@Pilotgus040,COLOMBIA,2020-04-11 01:38:37,"@LuisMaraiano @petrogustavo Eso se sabe, izquierdozos  mentirosos y enredados",0,,479,0.04405235729100942
@AlejaLoC,MEDELLIN,2020-04-11 01:38:39,"""Dios mio, Dios mio ¿por qué me has abandonado?""",0,,8965,0.3745393961694528
@YULIANRC,BOGOTA,2020-04-11 01:38:41,"Si no sales de esta cuarentena con un PDF de recetas, una torta de banano, un arroz blanco sueltico y 6 kilos de más, nunca te faltó tiempo, solo glotonería.",0,,350,0.02191017802799374
@jalvarezgelvez,BOGOTA,2020-04-11 01:38:41,Día x de cuarentena: https://t.co/VYDHPlAoJ2,0,,450,0.2724290255440254
@djmaleta,BOGOTA,2020-04-11 01:38:42,"Antes del anuncio de @petrogustavo sobre su salud, leí trinos de algunos de sus opositores que le reprochaban por haber viajado supuestamente a Paris. Ha quedado demostrado, una vez más, que los odios que se exhiben en estas redes son brutales. Ni la pandemia los ha disminuido",0,,2403,0.03437773692069933
@MelkorArrieta,COLOMBIA,2020-04-11 01:38:43,"Antes del anuncio de @petrogustavo sobre su salud, leí trinos de algunos de sus opositores que le reprochaban por haber viajado supuestamente a Paris. Ha quedado demostrado, una vez más, que los odios que se exhiben en estas redes son brutales. Ni la pandemia los ha disminuido",0,,30,0.03437773692069933
@yuyerias,BOGOTA,2020-04-11 01:38:43,@SofiVisajes Tengo material para una temporada de exponiendo infieles versión cuarentena,0,,115,0.3348434622244243
@catamaterile,BOGOTA,2020-04-11 01:38:43,@DomingoPaniza @petrogustavo KYC,0,,26927,0.541333260777616
@ArnobiCja,MEDELLIN,2020-04-11 01:38:44,Que admirable ser humano...,0,,1343,0.9435999077877603
@WAREKAY20,COLOMBIA,2020-04-11 01:38:45,Eso pasa cuando el ego manda sobre la razón y el corazón. Esperemos que los medios que andan alucinados con @ClaudiaLopez sean los veedores de estas irracionalidades. @NoticiasCaracol @NoticiasRCN @CaracolRadio,0,,4822,0.06936649020946475
@Anshi15_,BARRANQUILLA,2020-04-11 01:38:49,Me he creado unos menús ahora en cuarentena bien delis,0,,93,0.9223774455628826
@Paulopineros,CALI,2020-04-11 01:38:49,"Jajajajajajaja.... Tal cuál, mejor descrito Imposible....",0,,131,0.4791156200990956
@ingeniosolucio1,BARRANQUILLA,2020-04-11 01:38:50,"@AlvaroUribeVel Para que insisten en que empleadores que no van a poder reiniciar labores después de cuarentena. Tengan seguir pagando nomina. Empleados deberían reubicarse en otras empresas de diferente actividad. Me refiero Bares, Discotecas, talleres, gimnasios, clubes, tiendas,restaurantes",0,,13,0.02606876547384004
@Aishasios,BOGOTA,2020-04-11 01:38:50,"En días de pandemia;  Daniel Quintero contratos a dedo y despidiendo gente, Carlos Caicedo en corrupción con mercados, Claudia López en vanidades de imagen...  La moral y el respeto se ganan, ellos en campañas así pierdan las dos cosas.",0,,1497,0.05970168934369189
@ArlexBueno,PEREIRA,2020-04-11 01:38:53,"Este Domingo @CanalRCN presentará el documental de @DiscoveryLA ""#COVIDー19 Pandemia 2020"" a las 10:00pm ¡Recomendado! https://t.co/UoQZFMOu3E",0,,74,0.2895175208964294
@luftwavedxkli,BUCARAMANGA,2020-04-11 01:38:53,"🚫Actualización caso #Lucas🚫 Les quiero compartir la recuperación de #Lucas se está recuperando rápidamente pero hoy tuvo q ser ingresado a cirugía pues requería corregir las heridas sobretodo las de su oido, cabeza y brazo. Abro hilo... https://t.co/aVjBJrUC5A",0,,2144,0.4954406586622779
