Date,Country,Recovered
2020-04-21,Vietnam,216
2020-04-21,West Bank and Gaza,71
2020-04-21,Western Sahara,0
2020-04-21,Yemen,0
2020-04-21,Zambia,35
2020-04-21,Zimbabwe,2
2020-04-22,Afghanistan,166
2020-04-22,Albania,356
2020-04-22,Algeria,1204
2020-04-22,Andorra,309
2020-04-22,Angola,6
2020-04-22,Antigua and Barbuda,10
2020-04-22,Argentina,872
2020-04-22,Armenia,633
2020-04-22,Australia,1926
2020-04-22,Austria,11328
2020-04-22,Azerbaijan,907
2020-04-22,Bahamas,12
2020-04-22,Bahrain,1026
2020-04-22,Bangladesh,92
2020-04-22,Barbados,25
2020-04-22,Belarus,769
2020-04-22,Belgium,9433
2020-04-22,Belize,2
2020-04-22,Benin,27
2020-04-22,Bhutan,2
2020-04-22,Bolivia,44
2020-04-22,Bosnia and Herzegovina,460
2020-04-22,Botswana,0
2020-04-22,Brazil,25318
2020-04-22,Brunei,117
2020-04-22,Bulgaria,174
2020-04-22,Burkina Faso,389
2020-04-22,Burma,7
2020-04-22,Burundi,4
2020-04-22,Cabo Verde,1
2020-04-22,Cambodia,110
2020-04-22,Cameroon,397
2020-04-22,Canada,14454
2020-04-22,Central African Republic,10
2020-04-22,Chad,8
2020-04-22,Chile,5386
2020-04-22,China,63519
2020-04-22,Colombia,870
2020-04-22,Comoros,0
2020-04-22,Congo (Brazzaville),16
2020-04-22,Congo (Kinshasa),45
2020-04-22,Costa Rica,180
2020-04-22,Cote d'Ivoire,310
2020-04-22,Croatia,869
2020-04-22,Cuba,341
2020-04-22,Cyprus,98
2020-04-22,Czechia,1989
2020-04-22,Denmark,5087
2020-04-22,Diamond Princess,644
2020-04-22,Djibouti,183
2020-04-22,Dominica,9
2020-04-22,Dominican Republic,581
2020-04-22,Ecuador,1262
2020-04-22,Egypt,935
2020-04-22,El Salvador,63
2020-04-22,Equatorial Guinea,7
2020-04-22,Eritrea,6
2020-04-22,Estonia,184
2020-04-22,Eswatini,8
2020-04-22,Ethiopia,21
2020-04-22,Fiji,8
2020-04-22,Finland,2000
2020-04-22,France,39988
2020-04-22,Gabon,24
2020-04-22,Gambia,2
2020-04-22,Georgia,107
2020-04-22,Germany,99400
2020-04-22,Ghana,99
2020-04-22,Greece,577
2020-04-22,Grenada,6
2020-04-22,Guatemala,24
2020-04-22,Guinea,164
2020-04-22,Guinea-Bissau,3
2020-04-22,Guyana,9
2020-04-22,Haiti,2
2020-04-22,Holy See,2
2020-04-22,Honduras,30
2020-04-22,Hungary,295
2020-04-22,Iceland,1462
2020-04-22,India,4370
2020-04-22,Indonesia,913
2020-04-22,Iran,63113
2020-04-22,Iraq,1146
2020-04-22,Ireland,9233
2020-04-22,Israel,5215
2020-04-22,Italy,54543
2020-04-22,Jamaica,27
2020-04-22,Japan,1356
2020-04-22,Jordan,315
2020-04-22,Kazakhstan,515
2020-04-22,Kenya,74
2020-04-22,"Korea, South",8277
2020-04-22,Kosovo,138
2020-04-22,Kuwait,443
2020-04-22,Kyrgyzstan,254
2020-04-22,Laos,4
2020-04-22,Latvia,133
2020-04-22,Lebanon,113
2020-04-22,Liberia,20
2020-04-22,Libya,15
2020-04-22,Liechtenstein,55
2020-04-22,Lithuania,357
2020-04-22,Luxembourg,711
2020-04-22,MS Zaandam,0
2020-04-22,Madagascar,52
2020-04-22,Malawi,3
2020-04-22,Malaysia,3452
2020-04-22,Maldives,16
2020-04-22,Mali,73
2020-04-22,Malta,165
2020-04-22,Mauritania,6
2020-04-22,Mauritius,261
2020-04-22,Mexico,2627
2020-04-22,Moldova,560
2020-04-22,Monaco,26
2020-04-22,Mongolia,8
2020-04-22,Montenegro,116
2020-04-22,Morocco,417
2020-04-22,Mozambique,8
2020-04-22,Namibia,6
2020-04-22,Nepal,7
2020-04-22,Netherlands,68
2020-04-22,New Zealand,1036
2020-04-22,Nicaragua,7
2020-04-22,Niger,193
2020-04-22,Nigeria,197
2020-04-22,North Macedonia,272
2020-04-22,Norway,32
2020-04-22,Oman,238
2020-04-22,Pakistan,2156
2020-04-22,Panama,231
2020-04-22,Papua New Guinea,0
2020-04-22,Paraguay,62
2020-04-22,Peru,7027
2020-04-22,Philippines,693
2020-04-22,Poland,1513
2020-04-22,Portugal,1143
2020-04-22,Qatar,689
2020-04-22,Romania,2406
2020-04-22,Russia,4420
2020-04-22,Rwanda,84
2020-04-22,Saint Kitts and Nevis,1
2020-04-22,Saint Lucia,15
2020-04-22,Saint Vincent and the Grenadines,3
2020-04-22,San Marino,62
2020-04-22,Sao Tome and Principe,0
2020-04-22,Saudi Arabia,1812
2020-04-22,Senegal,253
2020-04-22,Serbia,1025
2020-04-22,Seychelles,5
2020-04-22,Sierra Leone,6
2020-04-22,Singapore,896
2020-04-22,Slovakia,284
2020-04-22,Slovenia,205
2020-04-22,Somalia,4
2020-04-22,South Africa,1055
2020-04-22,South Sudan,0
2020-04-22,Spain,85915
2020-04-22,Sri Lanka,105
2020-04-22,Sudan,12
2020-04-22,Suriname,6
2020-04-22,Sweden,550
2020-04-22,Switzerland,19900
2020-04-22,Syria,6
2020-04-22,Taiwan*,236
2020-04-22,Tajikistan,0
2020-04-22,Tanzania,11
2020-04-22,Thailand,2352
2020-04-22,Timor-Leste,1
2020-04-22,Togo,56
2020-04-22,Trinidad and Tobago,37
2020-04-22,Tunisia,190
2020-04-22,Turkey,16477
2020-04-22,US,77366
2020-04-22,Uganda,45
2020-04-22,Ukraine,424
2020-04-22,United Arab Emirates,1546
2020-04-22,United Kingdom,285
2020-04-22,Uruguay,324
2020-04-22,Uzbekistan,450
2020-04-22,Venezuela,122
2020-04-22,Vietnam,223
2020-04-22,West Bank and Gaza,71
2020-04-22,Western Sahara,0
2020-04-22,Yemen,0
2020-04-22,Zambia,35
2020-04-22,Zimbabwe,2
2020-04-23,Afghanistan,179
2020-04-23,Albania,385
2020-04-23,Algeria,1355
2020-04-23,Andorra,333
2020-04-23,Angola,6
2020-04-23,Antigua and Barbuda,10
2020-04-23,Argentina,919
2020-04-23,Armenia,659
2020-04-23,Australia,2006
2020-04-23,Austria,11694
2020-04-23,Azerbaijan,948
2020-04-23,Bahamas,14
2020-04-23,Bahrain,1082
2020-04-23,Bangladesh,108
2020-04-23,Barbados,30
2020-04-23,Belarus,938
2020-04-23,Belgium,9800
2020-04-23,Belize,5
2020-04-23,Benin,27
2020-04-23,Bhutan,3
2020-04-23,Bolivia,44
2020-04-23,Bosnia and Herzegovina,485
2020-04-23,Botswana,0
2020-04-23,Brazil,26573
2020-04-23,Brunei,119
2020-04-23,Bulgaria,190
2020-04-23,Burkina Faso,410
2020-04-23,Burma,9
2020-04-23,Burundi,4
2020-04-23,Cabo Verde,1
2020-04-23,Cambodia,110
2020-04-23,Cameroon,668
2020-04-23,Canada,14761
2020-04-23,Central African Republic,10
2020-04-23,Chad,8
2020-04-23,Chile,5804
2020-04-23,China,63569
2020-04-23,Colombia,927
2020-04-23,Comoros,0
2020-04-23,Congo (Brazzaville),16
2020-04-23,Congo (Kinshasa),47
2020-04-23,Costa Rica,196
2020-04-23,Cote d'Ivoire,359
2020-04-23,Croatia,883
2020-04-23,Cuba,365
2020-04-23,Cyprus,98
2020-04-23,Czechia,2152
2020-04-23,Denmark,5384
2020-04-23,Diamond Princess,645
2020-04-23,Djibouti,252
2020-04-23,Dominica,9
2020-04-23,Dominican Republic,581
2020-04-23,Ecuador,1328
2020-04-23,Egypt,1004
2020-04-23,El Salvador,67
2020-04-23,Equatorial Guinea,7
2020-04-23,Eritrea,6
2020-04-23,Estonia,192
2020-04-23,Eswatini,8
2020-04-23,Ethiopia,21
2020-04-23,Fiji,8
2020-04-23,Finland,2000
2020-04-23,France,41414
2020-04-23,Gabon,24
2020-04-23,Gambia,2
2020-04-23,Georgia,111
2020-04-23,Germany,103300
2020-04-23,Ghana,99
2020-04-23,Greece,577
2020-04-23,Grenada,6
2020-04-23,Guatemala,30
2020-04-23,Guinea,170
2020-04-23,Guinea-Bissau,3
2020-04-23,Guyana,9
2020-04-23,Haiti,2
2020-04-23,Holy See,2
2020-04-23,Honduras,31
2020-04-23,Hungary,390
2020-04-23,Iceland,1509
2020-04-23,India,5012
2020-04-23,Indonesia,960
2020-04-23,Iran,64843
2020-04-23,Iraq,1171
2020-04-23,Ireland,9233
2020-04-23,Israel,5611
2020-04-23,Italy,57576
2020-04-23,Jamaica,28
2020-04-23,Japan,1494
2020-04-23,Jordan,318
2020-04-23,Kazakhstan,560
2020-04-23,Kenya,89
2020-04-23,"Korea, South",8501
2020-04-23,Kosovo,159
2020-04-23,Kuwait,498
2020-04-23,Kyrgyzstan,302
2020-04-23,Laos,4
2020-04-23,Latvia,133
2020-04-23,Lebanon,140
2020-04-23,Liberia,20
2020-04-23,Libya,15
2020-04-23,Liechtenstein,55
2020-04-23,Lithuania,399
2020-04-23,Luxembourg,728
2020-04-23,MS Zaandam,0
2020-04-23,Madagascar,58
2020-04-23,Malawi,3
2020-04-23,Malaysia,3542
2020-04-23,Maldives,16
2020-04-23,Mali,77
2020-04-23,Malta,204
2020-04-23,Mauritania,6
2020-04-23,Mauritius,266
2020-04-23,Mexico,2627
2020-04-23,Moldova,661
2020-04-23,Monaco,35
2020-04-23,Mongolia,9
2020-04-23,Montenegro,123
2020-04-23,Morocco,456
2020-04-23,Mozambique,9
2020-04-23,Namibia,7
2020-04-23,Nepal,10
2020-04-23,Netherlands,68
2020-04-23,New Zealand,1095
2020-04-23,Nicaragua,7
2020-04-23,Niger,256
2020-04-23,Nigeria,197
2020-04-23,North Macedonia,301
2020-04-23,Norway,32
2020-04-23,Oman,307
2020-04-23,Pakistan,2527
2020-04-23,Panama,271
2020-04-23,Papua New Guinea,0
2020-04-23,Paraguay,67
2020-04-23,Peru,7422
2020-04-23,Philippines,722
2020-04-23,Poland,1740
2020-04-23,Portugal,1201
2020-04-23,Qatar,750
2020-04-23,Romania,2478
2020-04-23,Russia,4891
2020-04-23,Rwanda,87
2020-04-23,Saint Kitts and Nevis,1
2020-04-23,Saint Lucia,15
2020-04-23,Saint Vincent and the Grenadines,3
2020-04-23,San Marino,63
2020-04-23,Sao Tome and Principe,0
2020-04-23,Saudi Arabia,1925
2020-04-23,Senegal,257
2020-04-23,Serbia,1067
2020-04-23,Seychelles,6
2020-04-23,Sierra Leone,10
2020-04-23,Singapore,924
2020-04-23,Slovakia,288
2020-04-23,Slovenia,211
2020-04-23,Somalia,8
2020-04-23,South Africa,1473
2020-04-23,South Sudan,0
2020-04-23,Spain,89250
2020-04-23,Sri Lanka,107
2020-04-23,Sudan,14
2020-04-23,Suriname,6
2020-04-23,Sweden,550
2020-04-23,Switzerland,20600
2020-04-23,Syria,6
2020-04-23,Taiwan*,253
2020-04-23,Tajikistan,0
2020-04-23,Tanzania,11
2020-04-23,Thailand,2430
2020-04-23,Timor-Leste,1
2020-04-23,Togo,59
2020-04-23,Trinidad and Tobago,48
2020-04-23,Tunisia,190
2020-04-23,Turkey,18491
2020-04-23,US,80203
2020-04-23,Uganda,46
2020-04-23,Ukraine,504
2020-04-23,United Arab Emirates,1637
2020-04-23,United Kingdom,295
2020-04-23,Uruguay,354
2020-04-23,Uzbekistan,561
2020-04-23,Venezuela,126
2020-04-23,Vietnam,224
2020-04-23,West Bank and Gaza,92
2020-04-23,Western Sahara,5
2020-04-23,Yemen,0
2020-04-23,Zambia,37
2020-04-23,Zimbabwe,2
2020-04-24,Afghanistan,188
2020-04-24,Albania,394
2020-04-24,Algeria,1408
2020-04-24,Andorra,344
2020-04-24,Angola,6
2020-04-24,Antigua and Barbuda,11
2020-04-24,Argentina,976
2020-04-24,Armenia,728
2020-04-24,Australia,2056
2020-04-24,Austria,11872
2020-04-24,Azerbaijan,1013
2020-04-24,Bahamas,15
2020-04-24,Bahrain,1113
2020-04-24,Bangladesh,112
2020-04-24,Barbados,31
2020-04-24,Belarus,1120
2020-04-24,Belgium,10122
2020-04-24,Belize,5
2020-04-24,Benin,27
2020-04-24,Bhutan,3
2020-04-24,Bolivia,54
2020-04-24,Bosnia and Herzegovina,538
2020-04-24,Botswana,0
2020-04-24,Brazil,27655
2020-04-24,Brunei,120
2020-04-24,Bulgaria,197
2020-04-24,Burkina Faso,425
2020-04-24,Burma,9
2020-04-24,Burundi,4
2020-04-24,Cabo Verde,1
2020-04-24,Cambodia,117
2020-04-24,Cameroon,668
2020-04-24,Canada,15149
2020-04-24,Central African Republic,10
2020-04-24,Chad,8
2020-04-24,Chile,6327
2020-04-24,China,63593
2020-04-24,Colombia,1003
2020-04-24,Comoros,0
2020-04-24,Congo (Brazzaville),19
2020-04-24,Congo (Kinshasa),48
2020-04-24,Costa Rica,216
2020-04-24,Cote d'Ivoire,419
2020-04-24,Croatia,982
2020-04-24,Cuba,416
2020-04-24,Cyprus,98
2020-04-24,Czechia,2371
2020-04-24,Denmark,5526
2020-04-24,Diamond Princess,645
2020-04-24,Djibouti,330
2020-04-24,Dominica,10
2020-04-24,Dominican Republic,763
2020-04-24,Ecuador,1366
2020-04-24,Egypt,1075
2020-04-24,El Salvador,75
2020-04-24,Equatorial Guinea,7
2020-04-24,Eritrea,11
2020-04-24,Estonia,206
2020-04-24,Eswatini,10
2020-04-24,Ethiopia,25
2020-04-24,Fiji,10
2020-04-24,Finland,2500
2020-04-24,France,42715
2020-04-24,Gabon,26
2020-04-24,Gambia,2
2020-04-24,Georgia,132
2020-04-24,Germany,109800
2020-04-24,Ghana,134
2020-04-24,Greece,577
2020-04-24,Grenada,7
2020-04-24,Guatemala,30
2020-04-24,Guinea,191
2020-04-24,Guinea-Bissau,3
2020-04-24,Guyana,12
2020-04-24,Haiti,2
2020-04-24,Holy See,2
2020-04-24,Honduras,58
2020-04-24,Hungary,458
2020-04-24,Iceland,1542
2020-04-24,India,5498
2020-04-24,Indonesia,1002
2020-04-24,Iran,66599
2020-04-24,Iraq,1204
2020-04-24,Ireland,9233
2020-04-24,Israel,6003
2020-04-24,Italy,60498
2020-04-24,Jamaica,28
2020-04-24,Japan,1530
2020-04-24,Jordan,326
2020-04-24,Kazakhstan,604
2020-04-24,Kenya,94
2020-04-24,"Korea, South",8635
2020-04-24,Kosovo,162
2020-04-24,Kuwait,613
2020-04-24,Kyrgyzstan,345
2020-04-24,Laos,4
2020-04-24,Latvia,267
2020-04-24,Lebanon,140
2020-04-24,Liberia,25
2020-04-24,Libya,18
2020-04-24,Liechtenstein,55
2020-04-24,Lithuania,430
2020-04-24,Luxembourg,3007
2020-04-24,MS Zaandam,0
2020-04-24,Madagascar,61
2020-04-24,Malawi,4
2020-04-24,Malaysia,3663
2020-04-24,Maldives,16
2020-04-24,Mali,87
2020-04-24,Malta,223
2020-04-24,Mauritania,6
2020-04-24,Mauritius,285
2020-04-24,Mexico,2627
2020-04-24,Moldova,755
2020-04-24,Monaco,41
2020-04-24,Mongolia,9
2020-04-24,Montenegro,123
2020-04-24,Morocco,486
2020-04-24,Mozambique,12
2020-04-24,Namibia,7
2020-04-24,Nepal,11
2020-04-24,Netherlands,69
2020-04-24,New Zealand,1118
2020-04-24,Nicaragua,7
2020-04-24,Niger,289
2020-04-24,Nigeria,208
2020-04-24,North Macedonia,337
2020-04-24,Norway,32
2020-04-24,Oman,325
2020-04-24,Pakistan,2755
2020-04-24,Panama,319
2020-04-24,Papua New Guinea,0
2020-04-24,Paraguay,78
2020-04-24,Peru,7496
2020-04-24,Philippines,762
2020-04-24,Poland,1944
2020-04-24,Portugal,1228
2020-04-24,Qatar,809
2020-04-24,Romania,2817
2020-04-24,Russia,5568
2020-04-24,Rwanda,87
2020-04-24,Saint Kitts and Nevis,2
2020-04-24,Saint Lucia,15
2020-04-24,Saint Vincent and the Grenadines,5
2020-04-24,San Marino,64
2020-04-24,Sao Tome and Principe,0
2020-04-24,Saudi Arabia,2049
2020-04-24,Senegal,262
2020-04-24,Serbia,1094
2020-04-24,Seychelles,6
2020-04-24,Sierra Leone,10
2020-04-24,Singapore,956
2020-04-24,Slovakia,355
2020-04-24,Slovenia,211
2020-04-24,Somalia,8
2020-04-24,South Africa,1473
2020-04-24,South Sudan,0
2020-04-24,Spain,92355
2020-04-24,Sri Lanka,109
2020-04-24,Sudan,14
2020-04-24,Suriname,7
2020-04-24,Sweden,1005
2020-04-24,Switzerland,21000
2020-04-24,Syria,6
2020-04-24,Taiwan*,264
2020-04-24,Tajikistan,0
2020-04-24,Tanzania,48
2020-04-24,Thailand,2547
2020-04-24,Timor-Leste,2
2020-04-24,Togo,59
2020-04-24,Trinidad and Tobago,48
2020-04-24,Tunisia,194
2020-04-24,Turkey,21737
2020-04-24,US,99079
2020-04-24,Uganda,46
2020-04-24,Ukraine,782
2020-04-24,United Arab Emirates,1760
2020-04-24,United Kingdom,295
2020-04-24,Uruguay,369
2020-04-24,Uzbekistan,621
2020-04-24,Venezuela,132
2020-04-24,Vietnam,220
2020-04-24,West Bank and Gaza,92
2020-04-24,Western Sahara,5
2020-04-24,Yemen,1
2020-04-24,Zambia,37
2020-04-24,Zimbabwe,2
2020-04-25,Afghanistan,188
2020-04-25,Albania,403
2020-04-25,Algeria,1479
2020-04-25,Andorra,344
2020-04-25,Angola,6
2020-04-25,Antigua and Barbuda,11
2020-04-25,Argentina,1030
2020-04-25,Armenia,803
2020-04-25,Australia,2193
2020-04-25,Austria,12103
2020-04-25,Azerbaijan,1080
2020-04-25,Bahamas,15
2020-04-25,Bahrain,1160
2020-04-25,Bangladesh,113
2020-04-25,Barbados,31
2020-04-25,Belarus,1573
2020-04-25,Belgium,10417
2020-04-25,Belize,5
2020-04-25,Benin,27
2020-04-25,Bhutan,3
2020-04-25,Bolivia,54
2020-04-25,Bosnia and Herzegovina,592
2020-04-25,Botswana,0
2020-04-25,Brazil,29160
2020-04-25,Brunei,121
2020-04-25,Bulgaria,197
2020-04-25,Burkina Faso,442
2020-04-25,Burma,10
2020-04-25,Burundi,4
2020-04-25,Cabo Verde,1
2020-04-25,Cambodia,117
2020-04-25,Cameroon,697
2020-04-25,Canada,16013
2020-04-25,Central African Republic,10
2020-04-25,Chad,15
2020-04-25,Chile,6746
2020-04-25,China,63604
2020-04-25,Colombia,1067
2020-04-25,Comoros,0
2020-04-25,Congo (Brazzaville),19
2020-04-25,Congo (Kinshasa),49
2020-04-25,Costa Rica,242
2020-04-25,Cote d'Ivoire,419
2020-04-25,Croatia,1034
2020-04-25,Cuba,437
2020-04-25,Cyprus,148
2020-04-25,Czechia,2453
2020-04-25,Denmark,5669
2020-04-25,Diamond Princess,645
2020-04-25,Djibouti,373
2020-04-25,Dominica,13
2020-04-25,Dominican Republic,822
2020-04-25,Ecuador,1366
2020-04-25,Egypt,1114
2020-04-25,El Salvador,75
2020-04-25,Equatorial Guinea,7
2020-04-25,Eritrea,13
2020-04-25,Estonia,228
2020-04-25,Eswatini,10
2020-04-25,Ethiopia,29
2020-04-25,Fiji,10
2020-04-25,Finland,2500
2020-04-25,France,43816
2020-04-25,Gabon,30
2020-04-25,Gambia,8
2020-04-25,Georgia,139
2020-04-25,Germany,109800
2020-04-25,Ghana,134
2020-04-25,Greece,577
2020-04-25,Grenada,7
2020-04-25,Guatemala,45
2020-04-25,Guinea,208
2020-04-25,Guinea-Bissau,3
2020-04-25,Guyana,12
2020-04-25,Haiti,6
2020-04-25,Holy See,2
2020-04-25,Honduras,65
2020-04-25,Hungary,458
2020-04-25,Iceland,1570
2020-04-25,India,5939
2020-04-25,Indonesia,1042
2020-04-25,Iran,68193
2020-04-25,Iraq,1224
2020-04-25,Ireland,9233
2020-04-25,Israel,6435
2020-04-25,Italy,63120
2020-04-25,Jamaica,28
2020-04-25,Japan,1656
2020-04-25,Jordan,332
2020-04-25,Kazakhstan,646
2020-04-25,Kenya,98
2020-04-25,"Korea, South",8717
2020-04-25,Kosovo,165
2020-04-25,Kuwait,656
2020-04-25,Kyrgyzstan,345
2020-04-25,Laos,7
2020-04-25,Latvia,267
2020-04-25,Lebanon,143
2020-04-25,Liberia,25
2020-04-25,Libya,18
2020-04-25,Liechtenstein,55
2020-04-25,Lithuania,460
2020-04-25,Luxembourg,3088
2020-04-25,MS Zaandam,0
2020-04-25,Madagascar,62
2020-04-25,Malawi,4
2020-04-25,Malaysia,3762
2020-04-25,Maldives,17
2020-04-25,Mali,91
2020-04-25,Malta,249
2020-04-25,Mauritania,6
2020-04-25,Mauritius,295
2020-04-25,Mexico,7149
2020-04-25,Moldova,825
2020-04-25,Monaco,42
2020-04-25,Mongolia,9
2020-04-25,Montenegro,153
2020-04-25,Morocco,537
2020-04-25,Mozambique,12
2020-04-25,Namibia,7
2020-04-25,Nepal,12
2020-04-25,Netherlands,69
2020-04-25,New Zealand,1142
2020-04-25,Nicaragua,7
2020-04-25,Niger,325
2020-04-25,Nigeria,222
2020-04-25,North Macedonia,374
2020-04-25,Norway,32
2020-04-25,Oman,329
2020-04-25,Pakistan,2866
2020-04-25,Panama,338
2020-04-25,Papua New Guinea,0
2020-04-25,Paraguay,85
2020-04-25,Peru,7797
2020-04-25,Philippines,792
2020-04-25,Poland,2126
2020-04-25,Portugal,1277
2020-04-25,Qatar,929
2020-04-25,Romania,2890
2020-04-25,Russia,6250
2020-04-25,Rwanda,88
2020-04-25,Saint Kitts and Nevis,2
2020-04-25,Saint Lucia,15
2020-04-25,Saint Vincent and the Grenadines,5
2020-04-25,San Marino,64
2020-04-25,Sao Tome and Principe,0
2020-04-25,Saudi Arabia,2215
2020-04-25,Senegal,276
2020-04-25,Serbia,1152
2020-04-25,Seychelles,6
2020-04-25,Sierra Leone,10
2020-04-25,Singapore,1002
2020-04-25,Slovakia,386
2020-04-25,Slovenia,219
2020-04-25,Somalia,8
2020-04-25,South Africa,1473
2020-04-25,South Sudan,0
2020-04-25,Spain,95708
2020-04-25,Sri Lanka,118
2020-04-25,Sudan,19
2020-04-25,Suriname,7
2020-04-25,Sweden,1005
2020-04-25,Switzerland,21300
2020-04-25,Syria,11
2020-04-25,Taiwan*,275
2020-04-25,Tajikistan,0
2020-04-25,Tanzania,48
2020-04-25,Thailand,2547
2020-04-25,Timor-Leste,2
2020-04-25,Togo,62
2020-04-25,Trinidad and Tobago,53
2020-04-25,Tunisia,207
2020-04-25,Turkey,25582
2020-04-25,US,100372
2020-04-25,Uganda,46
2020-04-25,Ukraine,782
2020-04-25,United Arab Emirates,1887
2020-04-25,United Kingdom,332
2020-04-25,Uruguay,370
2020-04-25,Uzbekistan,707
2020-04-25,Venezuela,132
2020-04-25,Vietnam,225
2020-04-25,West Bank and Gaza,92
2020-04-25,Western Sahara,5
2020-04-25,Yemen,1
2020-04-25,Zambia,37
2020-04-25,Zimbabwe,2
2020-04-26,Afghanistan,207
2020-04-26,Albania,410
2020-04-26,Algeria,1508
2020-04-26,Andorra,344
2020-04-26,Angola,6
2020-04-26,Antigua and Barbuda,11
2020-04-26,Argentina,1107
2020-04-26,Armenia,833
2020-04-26,Australia,2208
2020-04-26,Austria,12282
2020-04-26,Azerbaijan,1139
2020-04-26,Bahamas,22
2020-04-26,Bahrain,1189
2020-04-26,Bangladesh,122
2020-04-26,Barbados,39
2020-04-26,Belarus,1695
2020-04-26,Belgium,10785
2020-04-26,Belize,5
2020-04-26,Benin,33
2020-04-26,Bhutan,4
2020-04-26,Bolivia,80
2020-04-26,Bosnia and Herzegovina,624
2020-04-26,Botswana,0
2020-04-26,Brazil,30152
2020-04-26,Brunei,123
2020-04-26,Bulgaria,205
2020-04-26,Burkina Faso,453
2020-04-26,Burma,10
2020-04-26,Burundi,4
2020-04-26,Cabo Verde,1
2020-04-26,Cambodia,117
2020-04-26,Cameroon,786
2020-04-26,Canada,16883
2020-04-26,Central African Republic,10
2020-04-26,Chad,15
2020-04-26,Chile,7024
2020-04-26,China,63616
2020-04-26,Colombia,1133
2020-04-26,Comoros,0
2020-04-26,Congo (Brazzaville),19
2020-04-26,Congo (Kinshasa),50
2020-04-26,Costa Rica,264
2020-04-26,Cote d'Ivoire,468
2020-04-26,Croatia,1103
2020-04-26,Cuba,501
2020-04-26,Cyprus,148
2020-04-26,Czechia,2545
2020-04-26,Denmark,5805
2020-04-26,Diamond Princess,645
2020-04-26,Djibouti,411
2020-04-26,Dominica,13
2020-04-26,Dominican Republic,910
2020-04-26,Ecuador,1366
2020-04-26,Egypt,1176
2020-04-26,El Salvador,83
2020-04-26,Equatorial Guinea,8
2020-04-26,Eritrea,13
2020-04-26,Estonia,233
2020-04-26,Eswatini,10
2020-04-26,Ethiopia,41
2020-04-26,Fiji,12
2020-04-26,Finland,2500
2020-04-26,France,44125
2020-04-26,Gabon,30
2020-04-26,Gambia,8
2020-04-26,Georgia,149
2020-04-26,Germany,112000
2020-04-26,Ghana,155
2020-04-26,Greece,577
2020-04-26,Grenada,7
2020-04-26,Guatemala,49
2020-04-26,Guinea,208
2020-04-26,Guinea-Bissau,3
2020-04-26,Guyana,12
2020-04-26,Haiti,7
2020-04-26,Holy See,2
2020-04-26,Honduras,65
2020-04-26,Hungary,485
2020-04-26,Iceland,1608
2020-04-26,India,6523
2020-04-26,Indonesia,1107
2020-04-26,Iran,69657
2020-04-26,Iraq,1263
2020-04-26,Ireland,9233
2020-04-26,Israel,6731
2020-04-26,Italy,64928
2020-04-26,Jamaica,28
2020-04-26,Japan,1809
2020-04-26,Jordan,337
2020-04-26,Kazakhstan,682
2020-04-26,Kenya,106
2020-04-26,"Korea, South",8764
2020-04-26,Kosovo,166
2020-04-26,Kuwait,806
2020-04-26,Kyrgyzstan,370
2020-04-26,Laos,7
2020-04-26,Latvia,267
2020-04-26,Lebanon,145
2020-04-26,Liberia,25
2020-04-26,Libya,18
2020-04-26,Liechtenstein,55
2020-04-26,Lithuania,467
2020-04-26,Luxembourg,3104
2020-04-26,MS Zaandam,0
2020-04-26,Madagascar,71
2020-04-26,Malawi,4
2020-04-26,Malaysia,3862
2020-04-26,Maldives,17
2020-04-26,Mali,112
2020-04-26,Malta,282
2020-04-26,Mauritania,6
2020-04-26,Mauritius,299
2020-04-26,Mexico,8354
2020-04-26,Moldova,895
2020-04-26,Monaco,42
2020-04-26,Mongolia,9
2020-04-26,Montenegro,153
2020-04-26,Morocco,593
2020-04-26,Mozambique,12
2020-04-26,Namibia,8
2020-04-26,Nepal,16
2020-04-26,Netherlands,73
2020-04-26,New Zealand,1180
2020-04-26,Nicaragua,7
2020-04-26,Niger,350
2020-04-26,Nigeria,239
2020-04-26,North Macedonia,500
2020-04-26,Norway,32
2020-04-26,Oman,333
2020-04-26,Pakistan,2936
2020-04-26,Panama,338
2020-04-26,Papua New Guinea,0
2020-04-26,Paraguay,85
2020-04-26,Peru,8088
2020-04-26,Philippines,862
2020-04-26,Poland,2265
2020-04-26,Portugal,1329
2020-04-26,Qatar,1012
2020-04-26,Romania,3054
2020-04-26,Russia,6767
2020-04-26,Rwanda,92
2020-04-26,Saint Kitts and Nevis,2
2020-04-26,Saint Lucia,15
2020-04-26,Saint Vincent and the Grenadines,5
2020-04-26,San Marino,64
2020-04-26,Sao Tome and Principe,0
2020-04-26,Saudi Arabia,2357
2020-04-26,Senegal,283
2020-04-26,Serbia,1182
2020-04-26,Seychelles,6
2020-04-26,Sierra Leone,10
2020-04-26,Singapore,1060
2020-04-26,Slovakia,394
2020-04-26,Slovenia,221
2020-04-26,Somalia,10
2020-04-26,South Africa,1473
2020-04-26,South Sudan,0
2020-04-26,Spain,98372
2020-04-26,Sri Lanka,120
2020-04-26,Sudan,20
2020-04-26,Suriname,7
2020-04-26,Sweden,1005
2020-04-26,Switzerland,21800
2020-04-26,Syria,14
2020-04-26,Taiwan*,281
2020-04-26,Tajikistan,0
2020-04-26,Tanzania,48
2020-04-26,Thailand,2594
2020-04-26,Timor-Leste,2
2020-04-26,Togo,62
